Date,zone,centre,Gram Dal_Price
26-05-93,3,KOLKATA,1050
26-05-93,3,AGARTALA,NA
26-05-93,4,HYDERABAD,1080
26-05-93,4,VIJAYAWADA,1150
26-05-93,4,BANGALORE,NA
26-05-93,4,THIRUVANANTHAPURAM,NA
26-05-93,4,ERNAKULAM,NA
26-05-93,4,CHENNAI,1064
26-05-93,4,MADURAI,1100
26-05-93,4,PONDICHERRY,1275
02-06-93,1,HISAR,1030
02-06-93,1,KARNAL,1075
02-06-93,1,SHIMLA,1216
02-06-93,1,MANDI,1200
02-06-93,1,SRINAGAR,NA
02-06-93,1,JAMMU,NA
02-06-93,1,AMRITSAR,1050
02-06-93,1,LUDHIANA,950
02-06-93,1,LUCKNOW,NA
02-06-93,1,KANPUR,NA
02-06-93,1,CHANDIGARH,NA
02-06-93,1,DELHI,1020
02-06-93,2,AHMEDABAD,1150
02-06-93,2,RAJKOT,1000
02-06-93,2,PANAJI,1300
02-06-93,2,BHOPAL,1125
02-06-93,2,INDORE,1020
02-06-93,2,MUMBAI,1075
02-06-93,2,NAGPUR,1300
02-06-93,2,JAIPUR,980
02-06-93,2,JODHPUR,1000
02-06-93,3,GUWAHATI,1060
02-06-93,3,PATNA,950
02-06-93,3,SHILLONG,1150
02-06-93,3,AIZAWL,1300
02-06-93,3,BHUBANESHWAR,NA
02-06-93,3,CUTTACK,NA
02-06-93,3,KOLKATA,1050
02-06-93,3,AGARTALA,NA
02-06-93,4,HYDERABAD,1080
02-06-93,4,VIJAYAWADA,1080
02-06-93,4,BANGALORE,1150
02-06-93,4,THIRUVANANTHAPURAM,1450
02-06-93,4,ERNAKULAM,1490
02-06-93,4,CHENNAI,1112
02-06-93,4,MADURAI,1100
02-06-93,4,PONDICHERRY,1150
09-06-93,1,HISAR,1015
09-06-93,1,KARNAL,1075
09-06-93,1,SHIMLA,1216
09-06-93,1,MANDI,1200
09-06-93,1,SRINAGAR,NA
09-06-93,1,JAMMU,1220
09-06-93,1,AMRITSAR,NA
09-06-93,1,LUDHIANA,NA
09-06-93,1,LUCKNOW,950
09-06-93,1,KANPUR,1065
09-06-93,1,CHANDIGARH,NA
09-06-93,1,DELHI,1100
09-06-93,2,AHMEDABAD,1150
09-06-93,2,RAJKOT,1200
09-06-93,2,PANAJI,1300
09-06-93,2,BHOPAL,1125
09-06-93,2,INDORE,NA
09-06-93,2,MUMBAI,1100
09-06-93,2,NAGPUR,1300
09-06-93,2,JAIPUR,NA
09-06-93,2,JODHPUR,NA
09-06-93,3,GUWAHATI,1150
09-06-93,3,PATNA,NA
09-06-93,3,SHILLONG,NA
09-06-93,3,AIZAWL,1300
09-06-93,3,BHUBANESHWAR,NA
09-06-93,3,CUTTACK,NA
09-06-93,3,KOLKATA,NA
09-06-93,3,AGARTALA,NA
09-06-93,4,HYDERABAD,1180
09-06-93,4,VIJAYAWADA,1200
09-06-93,4,BANGALORE,1220
09-06-93,4,THIRUVANANTHAPURAM,1450
09-06-93,4,ERNAKULAM,1490
09-06-93,4,CHENNAI,1140
09-06-93,4,MADURAI,1200
09-06-93,4,PONDICHERRY,1350
16-06-93,1,HISAR,NA
16-06-93,1,KARNAL,NA
16-06-93,1,SHIMLA,1216
16-06-93,1,MANDI,1270
16-06-93,1,SRINAGAR,NA
16-06-93,1,JAMMU,NA
16-06-93,1,AMRITSAR,1050
16-06-93,1,LUDHIANA,900
16-06-93,1,LUCKNOW,NA
16-06-93,1,KANPUR,NA
16-06-93,1,CHANDIGARH,900
16-06-93,1,DELHI,1090
16-06-93,2,AHMEDABAD,1150
16-06-93,2,RAJKOT,1200
16-06-93,2,PANAJI,1300
16-06-93,2,BHOPAL,1125
16-06-93,2,INDORE,1080
16-06-93,2,MUMBAI,1125
16-06-93,2,NAGPUR,1300
16-06-93,2,JAIPUR,980
16-06-93,2,JODHPUR,1000
16-06-93,3,GUWAHATI,1160
16-06-93,3,PATNA,NA
16-06-93,3,SHILLONG,1150
16-06-93,3,AIZAWL,1300
16-06-93,3,BHUBANESHWAR,NA
16-06-93,3,CUTTACK,NA
16-06-93,3,KOLKATA,1100
16-06-93,3,AGARTALA,NA
16-06-93,4,HYDERABAD,1180
16-06-93,4,VIJAYAWADA,NA
16-06-93,4,BANGALORE,NA
16-06-93,4,THIRUVANANTHAPURAM,1450
16-06-93,4,ERNAKULAM,1400
16-06-93,4,CHENNAI,1140
16-06-93,4,MADURAI,1200
16-06-93,4,PONDICHERRY,1350
23-06-93,1,HISAR,1090
23-06-93,1,KARNAL,1160
23-06-93,1,SHIMLA,1216
23-06-93,1,MANDI,1270
23-06-93,1,SRINAGAR,NA
23-06-93,1,JAMMU,1190
23-06-93,1,AMRITSAR,1150
23-06-93,1,LUDHIANA,1190
23-06-93,1,LUCKNOW,NA
23-06-93,1,KANPUR,NA
23-06-93,1,CHANDIGARH,NA
23-06-93,1,DELHI,1080
23-06-93,2,AHMEDABAD,1325
23-06-93,2,RAJKOT,1250
23-06-93,2,PANAJI,NA
23-06-93,2,BHOPAL,1140
23-06-93,2,INDORE,1050
23-06-93,2,MUMBAI,1100
23-06-93,2,NAGPUR,1175
23-06-93,2,JAIPUR,1100
23-06-93,2,JODHPUR,1080
23-06-93,3,GUWAHATI,1150
23-06-93,3,PATNA,NA
23-06-93,3,SHILLONG,NA
23-06-93,3,AIZAWL,NA
23-06-93,3,BHUBANESHWAR,1238
23-06-93,3,CUTTACK,1240
23-06-93,3,KOLKATA,1130
23-06-93,3,AGARTALA,NA
23-06-93,4,HYDERABAD,1250
23-06-93,4,VIJAYAWADA,1220
23-06-93,4,BANGALORE,1240
23-06-93,4,THIRUVANANTHAPURAM,1425
23-06-93,4,ERNAKULAM,1400
23-06-93,4,CHENNAI,1165
23-06-93,4,MADURAI,1200
23-06-93,4,PONDICHERRY,NA
30-06-93,1,HISAR,1080
30-06-93,1,KARNAL,1150
30-06-93,1,SHIMLA,1216
30-06-93,1,MANDI,1270
30-06-93,1,SRINAGAR,NA
30-06-93,1,JAMMU,NA
30-06-93,1,AMRITSAR,1150
30-06-93,1,LUDHIANA,1190
30-06-93,1,LUCKNOW,1150
30-06-93,1,KANPUR,1100
30-06-93,1,CHANDIGARH,NA
30-06-93,1,DELHI,1060
30-06-93,2,AHMEDABAD,1250
30-06-93,2,RAJKOT,1250
30-06-93,2,PANAJI,1280
30-06-93,2,BHOPAL,1140
30-06-93,2,INDORE,1050
30-06-93,2,MUMBAI,1125
30-06-93,2,NAGPUR,1210
30-06-93,2,JAIPUR,1125
30-06-93,2,JODHPUR,1100
30-06-93,3,GUWAHATI,1140
30-06-93,3,PATNA,NA
30-06-93,3,SHILLONG,NA
30-06-93,3,AIZAWL,NA
30-06-93,3,BHUBANESHWAR,1238
30-06-93,3,CUTTACK,1240
30-06-93,3,KOLKATA,NA
30-06-93,3,AGARTALA,NA
30-06-93,4,HYDERABAD,1240
30-06-93,4,VIJAYAWADA,1230
30-06-93,4,BANGALORE,1250
30-06-93,4,THIRUVANANTHAPURAM,1425
30-06-93,4,ERNAKULAM,1400
30-06-93,4,CHENNAI,1145
30-06-93,4,MADURAI,1250
30-06-93,4,PONDICHERRY,1420
07-07-93,1,HISAR,1090
07-07-93,1,KARNAL,1150
07-07-93,1,SHIMLA,1216
07-07-93,1,MANDI,1270
07-07-93,1,SRINAGAR,NA
07-07-93,1,JAMMU,1200
07-07-93,1,AMRITSAR,1150
07-07-93,1,LUDHIANA,1190
07-07-93,1,LUCKNOW,1150
07-07-93,1,KANPUR,1080
07-07-93,1,CHANDIGARH,NA
07-07-93,1,DELHI,1060
07-07-93,2,AHMEDABAD,1250
07-07-93,2,RAJKOT,1250
07-07-93,2,PANAJI,1280
07-07-93,2,BHOPAL,1140
07-07-93,2,INDORE,1050
07-07-93,2,MUMBAI,1125
07-07-93,2,NAGPUR,1135
07-07-93,2,JAIPUR,1100
07-07-93,2,JODHPUR,1075
07-07-93,3,GUWAHATI,1140
07-07-93,3,PATNA,NA
07-07-93,3,SHILLONG,1230
07-07-93,3,AIZAWL,NA
07-07-93,3,BHUBANESHWAR,1270
07-07-93,3,CUTTACK,1269
07-07-93,3,KOLKATA,1130
07-07-93,3,AGARTALA,NA
07-07-93,4,HYDERABAD,1265
07-07-93,4,VIJAYAWADA,1230
07-07-93,4,BANGALORE,1250
07-07-93,4,THIRUVANANTHAPURAM,1425
07-07-93,4,ERNAKULAM,1400
07-07-93,4,CHENNAI,1140
07-07-93,4,MADURAI,1250
07-07-93,4,PONDICHERRY,1420
14-07-93,1,HISAR,1080
14-07-93,1,KARNAL,1060
14-07-93,1,SHIMLA,1291
14-07-93,1,MANDI,1270
14-07-93,1,SRINAGAR,NA
14-07-93,1,JAMMU,NA
14-07-93,1,AMRITSAR,NA
14-07-93,1,LUDHIANA,NA
14-07-93,1,LUCKNOW,1150
14-07-93,1,KANPUR,1100
14-07-93,1,CHANDIGARH,NA
14-07-93,1,DELHI,1060
14-07-93,2,AHMEDABAD,1300
14-07-93,2,RAJKOT,1275
14-07-93,2,PANAJI,NA
14-07-93,2,BHOPAL,1160
14-07-93,2,INDORE,1050
14-07-93,2,MUMBAI,1125
14-07-93,2,NAGPUR,1275
14-07-93,2,JAIPUR,1080
14-07-93,2,JODHPUR,1100
14-07-93,3,GUWAHATI,1200
14-07-93,3,PATNA,NA
14-07-93,3,SHILLONG,NA
14-07-93,3,AIZAWL,NA
14-07-93,3,BHUBANESHWAR,1280
14-07-93,3,CUTTACK,1290
14-07-93,3,KOLKATA,NA
14-07-93,3,AGARTALA,NA
14-07-93,4,HYDERABAD,1265
14-07-93,4,VIJAYAWADA,1230
14-07-93,4,BANGALORE,1270
14-07-93,4,THIRUVANANTHAPURAM,1425
14-07-93,4,ERNAKULAM,1400
14-07-93,4,CHENNAI,1217
14-07-93,4,MADURAI,1210
14-07-93,4,PONDICHERRY,1400
21-07-93,1,HISAR,NA
21-07-93,1,KARNAL,1020
21-07-93,1,SHIMLA,1216
21-07-93,1,MANDI,1210
21-07-93,1,SRINAGAR,NA
21-07-93,1,JAMMU,1250
21-07-93,1,AMRITSAR,1050
21-07-93,1,LUDHIANA,1160
21-07-93,1,LUCKNOW,1150
21-07-93,1,KANPUR,1100
21-07-93,1,CHANDIGARH,NA
21-07-93,1,DELHI,1090
21-07-93,2,AHMEDABAD,1350
21-07-93,2,RAJKOT,1200
21-07-93,2,PANAJI,1290
21-07-93,2,BHOPAL,1160
21-07-93,2,INDORE,1050
21-07-93,2,MUMBAI,1200
21-07-93,2,NAGPUR,1273
21-07-93,2,JAIPUR,1080
21-07-93,2,JODHPUR,1150
21-07-93,3,GUWAHATI,1230
21-07-93,3,PATNA,NA
21-07-93,3,SHILLONG,NA
21-07-93,3,AIZAWL,NA
21-07-93,3,BHUBANESHWAR,1330
21-07-93,3,CUTTACK,1279
21-07-93,3,KOLKATA,1150
21-07-93,3,AGARTALA,NA
21-07-93,4,HYDERABAD,1265
21-07-93,4,VIJAYAWADA,1450
21-07-93,4,BANGALORE,1250
21-07-93,4,THIRUVANANTHAPURAM,1425
21-07-93,4,ERNAKULAM,1400
21-07-93,4,CHENNAI,1237
21-07-93,4,MADURAI,1250
21-07-93,4,PONDICHERRY,1400
28-07-93,1,HISAR,NA
28-07-93,1,KARNAL,1020
28-07-93,1,SHIMLA,1216
28-07-93,1,MANDI,1310
28-07-93,1,SRINAGAR,NA
28-07-93,1,JAMMU,1275
28-07-93,1,AMRITSAR,NA
28-07-93,1,LUDHIANA,NA
28-07-93,1,LUCKNOW,1150
28-07-93,1,KANPUR,1150
28-07-93,1,CHANDIGARH,NA
28-07-93,1,DELHI,1200
28-07-93,2,AHMEDABAD,1300
28-07-93,2,RAJKOT,1300
28-07-93,2,PANAJI,1300
28-07-93,2,BHOPAL,1170
28-07-93,2,INDORE,1100
28-07-93,2,MUMBAI,1200
28-07-93,2,NAGPUR,1290
28-07-93,2,JAIPUR,1060
28-07-93,2,JODHPUR,1100
28-07-93,3,GUWAHATI,1280
28-07-93,3,PATNA,NA
28-07-93,3,SHILLONG,1350
28-07-93,3,AIZAWL,1300
28-07-93,3,BHUBANESHWAR,1310
28-07-93,3,CUTTACK,1321
28-07-93,3,KOLKATA,1220
28-07-93,3,AGARTALA,NA
28-07-93,4,HYDERABAD,NA
28-07-93,4,VIJAYAWADA,NA
28-07-93,4,BANGALORE,NA
28-07-93,4,THIRUVANANTHAPURAM,1425
28-07-93,4,ERNAKULAM,1400
28-07-93,4,CHENNAI,1267
28-07-93,4,MADURAI,1350
28-07-93,4,PONDICHERRY,1450
04-08-93,1,HISAR,1080
04-08-93,1,KARNAL,1200
04-08-93,1,SHIMLA,1377
04-08-93,1,MANDI,1310
04-08-93,1,SRINAGAR,NA
04-08-93,1,JAMMU,1350
04-08-93,1,AMRITSAR,NA
04-08-93,1,LUDHIANA,NA
04-08-93,1,LUCKNOW,1150
04-08-93,1,KANPUR,1150
04-08-93,1,CHANDIGARH,1228
04-08-93,1,DELHI,1230
04-08-93,2,AHMEDABAD,1300
04-08-93,2,RAJKOT,1350
04-08-93,2,PANAJI,1380
04-08-93,2,BHOPAL,NA
04-08-93,2,INDORE,1150
04-08-93,2,MUMBAI,1231
04-08-93,2,NAGPUR,1350
04-08-93,2,JAIPUR,NA
04-08-93,2,JODHPUR,NA
04-08-93,3,GUWAHATI,1330
04-08-93,3,PATNA,NA
04-08-93,3,SHILLONG,1350
04-08-93,3,AIZAWL,NA
04-08-93,3,BHUBANESHWAR,1350
04-08-93,3,CUTTACK,1342
04-08-93,3,KOLKATA,NA
04-08-93,3,AGARTALA,NA
04-08-93,4,HYDERABAD,1411
04-08-93,4,VIJAYAWADA,1500
04-08-93,4,BANGALORE,NA
04-08-93,4,THIRUVANANTHAPURAM,1425
04-08-93,4,ERNAKULAM,1400
04-08-93,4,CHENNAI,1338
04-08-93,4,MADURAI,NA
04-08-93,4,PONDICHERRY,NA
11-08-93,1,HISAR,1080
11-08-93,1,KARNAL,1110
11-08-93,1,SHIMLA,1377
11-08-93,1,MANDI,1310
11-08-93,1,SRINAGAR,NA
11-08-93,1,JAMMU,NA
11-08-93,1,AMRITSAR,NA
11-08-93,1,LUDHIANA,NA
11-08-93,1,LUCKNOW,1150
11-08-93,1,KANPUR,1225
11-08-93,1,CHANDIGARH,1280
11-08-93,1,DELHI,1230
11-08-93,2,AHMEDABAD,1350
11-08-93,2,RAJKOT,1350
11-08-93,2,PANAJI,1380
11-08-93,2,BHOPAL,1300
11-08-93,2,INDORE,1250
11-08-93,2,MUMBAI,1251
11-08-93,2,NAGPUR,1325
11-08-93,2,JAIPUR,1280
11-08-93,2,JODHPUR,1275
11-08-93,3,GUWAHATI,NA
11-08-93,3,PATNA,NA
11-08-93,3,SHILLONG,NA
11-08-93,3,AIZAWL,NA
11-08-93,3,BHUBANESHWAR,1380
11-08-93,3,CUTTACK,1373
11-08-93,3,KOLKATA,1280
11-08-93,3,AGARTALA,NA
11-08-93,4,HYDERABAD,1420
11-08-93,4,VIJAYAWADA,1500
11-08-93,4,BANGALORE,NA
11-08-93,4,THIRUVANANTHAPURAM,1425
11-08-93,4,ERNAKULAM,1450
11-08-93,4,CHENNAI,1450
11-08-93,4,MADURAI,1450
11-08-93,4,PONDICHERRY,NA
18-08-93,1,HISAR,1300
18-08-93,1,KARNAL,1320
18-08-93,1,SHIMLA,1425
18-08-93,1,MANDI,1400
18-08-93,1,SRINAGAR,NA
18-08-93,1,JAMMU,NA
18-08-93,1,AMRITSAR,1120
18-08-93,1,LUDHIANA,1315
18-08-93,1,LUCKNOW,1150
18-08-93,1,KANPUR,1325
18-08-93,1,CHANDIGARH,NA
18-08-93,1,DELHI,1290
18-08-93,2,AHMEDABAD,1350
18-08-93,2,RAJKOT,1325
18-08-93,2,PANAJI,1425
18-08-93,2,BHOPAL,1350
18-08-93,2,INDORE,1350
18-08-93,2,MUMBAI,1251
18-08-93,2,NAGPUR,1470
18-08-93,2,JAIPUR,1280
18-08-93,2,JODHPUR,1275
18-08-93,3,GUWAHATI,1440
18-08-93,3,PATNA,NA
18-08-93,3,SHILLONG,NA
18-08-93,3,AIZAWL,NA
18-08-93,3,BHUBANESHWAR,1500
18-08-93,3,CUTTACK,1487
18-08-93,3,KOLKATA,1250
18-08-93,3,AGARTALA,NA
18-08-93,4,HYDERABAD,1460
18-08-93,4,VIJAYAWADA,1450
18-08-93,4,BANGALORE,1500
18-08-93,4,THIRUVANANTHAPURAM,1400
18-08-93,4,ERNAKULAM,1450
18-08-93,4,CHENNAI,1441
18-08-93,4,MADURAI,1450
18-08-93,4,PONDICHERRY,1650
25-08-93,1,HISAR,1350
25-08-93,1,KARNAL,1300
25-08-93,1,SHIMLA,1493
25-08-93,1,MANDI,NA
25-08-93,1,SRINAGAR,NA
25-08-93,1,JAMMU,1515
25-08-93,1,AMRITSAR,1300
25-08-93,1,LUDHIANA,1400
25-08-93,1,LUCKNOW,1300
25-08-93,1,KANPUR,1350
25-08-93,1,CHANDIGARH,1400
25-08-93,1,DELHI,1400
25-08-93,2,AHMEDABAD,1550
25-08-93,2,RAJKOT,1500
25-08-93,2,PANAJI,1500
25-08-93,2,BHOPAL,1500
25-08-93,2,INDORE,1450
25-08-93,2,MUMBAI,1550
25-08-93,2,NAGPUR,1525
25-08-93,2,JAIPUR,1400
25-08-93,2,JODHPUR,1450
25-08-93,3,GUWAHATI,NA
25-08-93,3,PATNA,NA
25-08-93,3,SHILLONG,NA
25-08-93,3,AIZAWL,NA
25-08-93,3,BHUBANESHWAR,NA
25-08-93,3,CUTTACK,NA
25-08-93,3,KOLKATA,1420
25-08-93,3,AGARTALA,NA
25-08-93,4,HYDERABAD,NA
25-08-93,4,VIJAYAWADA,NA
25-08-93,4,BANGALORE,1650
25-08-93,4,THIRUVANANTHAPURAM,1400
25-08-93,4,ERNAKULAM,1400
25-08-93,4,CHENNAI,1447
25-08-93,4,MADURAI,1500
25-08-93,4,PONDICHERRY,1700
01-09-93,1,HISAR,1380
01-09-93,1,KARNAL,1400
01-09-93,1,SHIMLA,1550
01-09-93,1,MANDI,1628
01-09-93,1,SRINAGAR,NA
01-09-93,1,JAMMU,1560
01-09-93,1,AMRITSAR,NA
01-09-93,1,LUDHIANA,NA
01-09-93,1,LUCKNOW,1407
01-09-93,1,KANPUR,1410
01-09-93,1,CHANDIGARH,NA
01-09-93,1,DELHI,1400
01-09-93,2,AHMEDABAD,1650
01-09-93,2,RAJKOT,1550
01-09-93,2,PANAJI,1600
01-09-93,2,BHOPAL,1480
01-09-93,2,INDORE,1400
01-09-93,2,MUMBAI,1500
01-09-93,2,NAGPUR,1538
01-09-93,2,JAIPUR,1425
01-09-93,2,JODHPUR,1450
01-09-93,3,GUWAHATI,1480
01-09-93,3,PATNA,NA
01-09-93,3,SHILLONG,1350
01-09-93,3,AIZAWL,NA
01-09-93,3,BHUBANESHWAR,1560
01-09-93,3,CUTTACK,1560
01-09-93,3,KOLKATA,1200
01-09-93,3,AGARTALA,NA
01-09-93,4,HYDERABAD,1550
01-09-93,4,VIJAYAWADA,1700
01-09-93,4,BANGALORE,NA
01-09-93,4,THIRUVANANTHAPURAM,NA
01-09-93,4,ERNAKULAM,NA
01-09-93,4,CHENNAI,1470
01-09-93,4,MADURAI,1500
01-09-93,4,PONDICHERRY,1850
08-09-93,1,HISAR,1425
08-09-93,1,KARNAL,1350
08-09-93,1,SHIMLA,1550
08-09-93,1,MANDI,1600
08-09-93,1,SRINAGAR,NA
08-09-93,1,JAMMU,1520
08-09-93,1,AMRITSAR,1425
08-09-93,1,LUDHIANA,1400
08-09-93,1,LUCKNOW,1400
08-09-93,1,KANPUR,1375
08-09-93,1,CHANDIGARH,1400
08-09-93,1,DELHI,1380
08-09-93,2,AHMEDABAD,1680
08-09-93,2,RAJKOT,1650
08-09-93,2,PANAJI,1550
08-09-93,2,BHOPAL,1480
08-09-93,2,INDORE,1400
08-09-93,2,MUMBAI,1415
08-09-93,2,NAGPUR,1510
08-09-93,2,JAIPUR,1420
08-09-93,2,JODHPUR,1430
08-09-93,3,GUWAHATI,NA
08-09-93,3,PATNA,NA
08-09-93,3,SHILLONG,NA
08-09-93,3,AIZAWL,NA
08-09-93,3,BHUBANESHWAR,1560
08-09-93,3,CUTTACK,1518
08-09-93,3,KOLKATA,1460
08-09-93,3,AGARTALA,NA
08-09-93,4,HYDERABAD,1530
08-09-93,4,VIJAYAWADA,1700
08-09-93,4,BANGALORE,NA
08-09-93,4,THIRUVANANTHAPURAM,1400
08-09-93,4,ERNAKULAM,1340
08-09-93,4,CHENNAI,1506
08-09-93,4,MADURAI,1500
08-09-93,4,PONDICHERRY,NA
15-09-93,1,HISAR,1450
15-09-93,1,KARNAL,1400
15-09-93,1,SHIMLA,1550
15-09-93,1,MANDI,1600
15-09-93,1,SRINAGAR,NA
15-09-93,1,JAMMU,1500
15-09-93,1,AMRITSAR,NA
15-09-93,1,LUDHIANA,NA
15-09-93,1,LUCKNOW,1400
15-09-93,1,KANPUR,1420
15-09-93,1,CHANDIGARH,1400
15-09-93,1,DELHI,1370
15-09-93,2,AHMEDABAD,1550
15-09-93,2,RAJKOT,NA
15-09-93,2,PANAJI,1550
15-09-93,2,BHOPAL,1450
15-09-93,2,INDORE,1400
15-09-93,2,MUMBAI,1600
15-09-93,2,NAGPUR,1500
15-09-93,2,JAIPUR,1380
15-09-93,2,JODHPUR,1400
15-09-93,3,GUWAHATI,1460
15-09-93,3,PATNA,NA
15-09-93,3,SHILLONG,NA
15-09-93,3,AIZAWL,NA
15-09-93,3,BHUBANESHWAR,1560
15-09-93,3,CUTTACK,1570
15-09-93,3,KOLKATA,NA
15-09-93,3,AGARTALA,NA
15-09-93,4,HYDERABAD,1530
15-09-93,4,VIJAYAWADA,1710
15-09-93,4,BANGALORE,1550
15-09-93,4,THIRUVANANTHAPURAM,NA
15-09-93,4,ERNAKULAM,NA
15-09-93,4,CHENNAI,1491
15-09-93,4,MADURAI,1500
15-09-93,4,PONDICHERRY,1850
22-09-93,1,HISAR,1420
22-09-93,1,KARNAL,1300
22-09-93,1,SHIMLA,1540
22-09-93,1,MANDI,1600
22-09-93,1,SRINAGAR,NA
22-09-93,1,JAMMU,NA
22-09-93,1,AMRITSAR,1400
22-09-93,1,LUDHIANA,1475
22-09-93,1,LUCKNOW,1400
22-09-93,1,KANPUR,1425
22-09-93,1,CHANDIGARH,1450
22-09-93,1,DELHI,1420
22-09-93,2,AHMEDABAD,NA
22-09-93,2,RAJKOT,NA
22-09-93,2,PANAJI,1550
22-09-93,2,BHOPAL,1460
22-09-93,2,INDORE,1450
22-09-93,2,MUMBAI,1415
22-09-93,2,NAGPUR,1500
22-09-93,2,JAIPUR,1400
22-09-93,2,JODHPUR,1475
22-09-93,3,GUWAHATI,1480
22-09-93,3,PATNA,NA
22-09-93,3,SHILLONG,1540
22-09-93,3,AIZAWL,NA
22-09-93,3,BHUBANESHWAR,1591
22-09-93,3,CUTTACK,1580
22-09-93,3,KOLKATA,1460
22-09-93,3,AGARTALA,NA
22-09-93,4,HYDERABAD,1530
22-09-93,4,VIJAYAWADA,NA
22-09-93,4,BANGALORE,NA
22-09-93,4,THIRUVANANTHAPURAM,NA
22-09-93,4,ERNAKULAM,NA
22-09-93,4,CHENNAI,1491
22-09-93,4,MADURAI,1500
22-09-93,4,PONDICHERRY,NA
29-09-93,1,HISAR,1420
29-09-93,1,KARNAL,1300
29-09-93,1,SHIMLA,1550
29-09-93,1,MANDI,1600
29-09-93,1,SRINAGAR,NA
29-09-93,1,JAMMU,NA
29-09-93,1,AMRITSAR,NA
29-09-93,1,LUDHIANA,NA
29-09-93,1,LUCKNOW,1400
29-09-93,1,KANPUR,1425
29-09-93,1,CHANDIGARH,1450
29-09-93,1,DELHI,1430
29-09-93,2,AHMEDABAD,1600
29-09-93,2,RAJKOT,1600
29-09-93,2,PANAJI,NA
29-09-93,2,BHOPAL,1525
29-09-93,2,INDORE,1550
29-09-93,2,MUMBAI,1551
29-09-93,2,NAGPUR,1600
29-09-93,2,JAIPUR,1400
29-09-93,2,JODHPUR,1500
29-09-93,3,GUWAHATI,1520
29-09-93,3,PATNA,NA
29-09-93,3,SHILLONG,1540
29-09-93,3,AIZAWL,NA
29-09-93,3,BHUBANESHWAR,1580
29-09-93,3,CUTTACK,1591
29-09-93,3,KOLKATA,1460
29-09-93,3,AGARTALA,NA
29-09-93,4,HYDERABAD,1530
29-09-93,4,VIJAYAWADA,1700
29-09-93,4,BANGALORE,1550
29-09-93,4,THIRUVANANTHAPURAM,1400
29-09-93,4,ERNAKULAM,1340
29-09-93,4,CHENNAI,1522
29-09-93,4,MADURAI,1500
29-09-93,4,PONDICHERRY,1850
06-10-93,1,HISAR,1450
06-10-93,1,KARNAL,1450
06-10-93,1,SHIMLA,1600
06-10-93,1,MANDI,1600
06-10-93,1,SRINAGAR,NA
06-10-93,1,JAMMU,NA
06-10-93,1,AMRITSAR,1750
06-10-93,1,LUDHIANA,1485
06-10-93,1,LUCKNOW,1450
06-10-93,1,KANPUR,1375
06-10-93,1,CHANDIGARH,1500
06-10-93,1,DELHI,1430
06-10-93,2,AHMEDABAD,1600
06-10-93,2,RAJKOT,1700
06-10-93,2,PANAJI,NA
06-10-93,2,BHOPAL,1530
06-10-93,2,INDORE,1580
06-10-93,2,MUMBAI,NA
06-10-93,2,NAGPUR,NA
06-10-93,2,JAIPUR,1400
06-10-93,2,JODHPUR,1450
06-10-93,3,GUWAHATI,1550
06-10-93,3,PATNA,NA
06-10-93,3,SHILLONG,1575
06-10-93,3,AIZAWL,NA
06-10-93,3,BHUBANESHWAR,1580
06-10-93,3,CUTTACK,1612
06-10-93,3,KOLKATA,1500
06-10-93,3,AGARTALA,NA
06-10-93,4,HYDERABAD,1530
06-10-93,4,VIJAYAWADA,1690
06-10-93,4,BANGALORE,NA
06-10-93,4,THIRUVANANTHAPURAM,1400
06-10-93,4,ERNAKULAM,1456
06-10-93,4,CHENNAI,1453
06-10-93,4,MADURAI,1600
06-10-93,4,PONDICHERRY,1850
13-10-93,1,HISAR,NA
13-10-93,1,KARNAL,NA
13-10-93,1,SHIMLA,1700
13-10-93,1,MANDI,1675
13-10-93,1,SRINAGAR,NA
13-10-93,1,JAMMU,1625
13-10-93,1,AMRITSAR,NA
13-10-93,1,LUDHIANA,NA
13-10-93,1,LUCKNOW,1450
13-10-93,1,KANPUR,1570
13-10-93,1,CHANDIGARH,1500
13-10-93,1,DELHI,1525
13-10-93,2,AHMEDABAD,1650
13-10-93,2,RAJKOT,1600
13-10-93,2,PANAJI,NA
13-10-93,2,BHOPAL,NA
13-10-93,2,INDORE,1600
13-10-93,2,MUMBAI,1651
13-10-93,2,NAGPUR,1600
13-10-93,2,JAIPUR,1550
13-10-93,2,JODHPUR,1550
13-10-93,3,GUWAHATI,1630
13-10-93,3,PATNA,NA
13-10-93,3,SHILLONG,NA
13-10-93,3,AIZAWL,NA
13-10-93,3,BHUBANESHWAR,1640
13-10-93,3,CUTTACK,1687
13-10-93,3,KOLKATA,1560
13-10-93,3,AGARTALA,NA
13-10-93,4,HYDERABAD,1530
13-10-93,4,VIJAYAWADA,1690
13-10-93,4,BANGALORE,1550
13-10-93,4,THIRUVANANTHAPURAM,1400
13-10-93,4,ERNAKULAM,1300
13-10-93,4,CHENNAI,1453
13-10-93,4,MADURAI,1650
13-10-93,4,PONDICHERRY,NA
20-10-93,1,HISAR,1460
20-10-93,1,KARNAL,1450
20-10-93,1,SHIMLA,1625
20-10-93,1,MANDI,1675
20-10-93,1,SRINAGAR,NA
20-10-93,1,JAMMU,1650
20-10-93,1,AMRITSAR,NA
20-10-93,1,LUDHIANA,NA
20-10-93,1,LUCKNOW,1500
20-10-93,1,KANPUR,1550
