Date,Centre_Name,Commodity_Name,Price
20-10-14,LUDHIANA,Gram Dal,NA
20-10-14,BATHINDA,Gram Dal,4300
20-10-14,LUCKNOW,Gram Dal,4300
20-10-14,KANPUR,Gram Dal,4000
20-10-14,VARANASI,Gram Dal,4400
20-10-14,AGRA,Gram Dal,3500
20-10-14,DEHRADUN,Gram Dal,4500
20-10-14,RAIPUR,Gram Dal,3500
20-10-14,PANAJI,Gram Dal,4100
20-10-14,AHMEDABAD,Gram Dal,3300
20-10-14,RAJKOT,Gram Dal,3600
20-10-14,BHOPAL,Gram Dal,3300
20-10-14,INDORE,Gram Dal,NA
20-10-14,GWALIOR,Gram Dal,3500
20-10-14,JABALPUR,Gram Dal,4200
20-10-14,REWA,Gram Dal,NA
20-10-14,SAGAR,Gram Dal,NA
20-10-14,MUMBAI,Gram Dal,3900
20-10-14,NAGPUR,Gram Dal,3818
20-10-14,JAIPUR,Gram Dal,3300
20-10-14,JODHPUR,Gram Dal,3300
20-10-14,KOTA,Gram Dal,4000
20-10-14,PATNA,Gram Dal,NA
20-10-14,BHAGALPUR,Gram Dal,3800
20-10-14,RANCHI,Gram Dal,3850
20-10-14,BHUBANESHWAR,Gram Dal,3900
20-10-14,CUTTACK,Gram Dal,3700
20-10-14,SAMBALPUR,Gram Dal,3800
20-10-14,ROURKELA,Gram Dal,4200
20-10-14,KOLKATA,Gram Dal,3600
20-10-14,SILIGURI,Gram Dal,3700
20-10-14,PORT BLAIR,Gram Dal,4700
20-10-14,ITANAGAR,Gram Dal,NA
20-10-14,GUWAHATI,Gram Dal,3650
20-10-14,SHILLONG,Gram Dal,4100
20-10-14,AIZWAL,Gram Dal,NA
20-10-14,DIMAPUR,Gram Dal,5000
20-10-14,AGARTALA,Gram Dal,4300
20-10-14,VIJAYWADA,Gram Dal,4400
20-10-14,VISAKHAPATNAM,Gram Dal,4500
20-10-14,BENGALURU,Gram Dal,4300
20-10-14,DHARWAD,Gram Dal,5050
20-10-14,T.PURAM,Gram Dal,6700
20-10-14,ERNAKULAM,Gram Dal,6200
20-10-14,KOZHIKODE,Gram Dal,5600
20-10-14,PUDUCHERRY,Gram Dal,4300
20-10-14,CHENNAI,Gram Dal,3700
20-10-14,DINDIGUL,Gram Dal,3950
20-10-14,THIRUCHIRAPALLI,Gram Dal,NA
20-10-14,COIMBATORE,Gram Dal,4200
20-10-14,TIRUNELVELI,Gram Dal,4100
20-10-14,HYDERABAD,Gram Dal,5000
21-10-14,CHANDIGARH,Gram Dal,4000
21-10-14,DELHI,Gram Dal,3700
21-10-14,HISAR,Gram Dal,3500
21-10-14,KARNAL,Gram Dal,3500
21-10-14,PANCHKULA,Gram Dal,4400
21-10-14,GURGAON,Gram Dal,4300
21-10-14,SHIMLA,Gram Dal,4000
21-10-14,MANDI,Gram Dal,4110
21-10-14,SRINAGAR,Gram Dal,NA
21-10-14,JAMMU,Gram Dal,3700
21-10-14,AMRITSAR,Gram Dal,4700
21-10-14,LUDHIANA,Gram Dal,4000
21-10-14,BATHINDA,Gram Dal,4200
21-10-14,LUCKNOW,Gram Dal,4300
21-10-14,KANPUR,Gram Dal,4000
21-10-14,VARANASI,Gram Dal,4400
21-10-14,AGRA,Gram Dal,3500
21-10-14,DEHRADUN,Gram Dal,4500
21-10-14,RAIPUR,Gram Dal,3500
21-10-14,PANAJI,Gram Dal,4100
21-10-14,AHMEDABAD,Gram Dal,3300
21-10-14,RAJKOT,Gram Dal,3600
21-10-14,BHOPAL,Gram Dal,NA
21-10-14,INDORE,Gram Dal,3400
21-10-14,GWALIOR,Gram Dal,3500
21-10-14,JABALPUR,Gram Dal,4200
21-10-14,REWA,Gram Dal,NA
21-10-14,SAGAR,Gram Dal,NA
21-10-14,MUMBAI,Gram Dal,3900
21-10-14,NAGPUR,Gram Dal,3818
21-10-14,JAIPUR,Gram Dal,3300
21-10-14,JODHPUR,Gram Dal,3300
21-10-14,KOTA,Gram Dal,4000
21-10-14,PATNA,Gram Dal,3750
21-10-14,BHAGALPUR,Gram Dal,NA
21-10-14,RANCHI,Gram Dal,3850
21-10-14,BHUBANESHWAR,Gram Dal,3900
21-10-14,CUTTACK,Gram Dal,3700
21-10-14,SAMBALPUR,Gram Dal,3800
21-10-14,ROURKELA,Gram Dal,4200
21-10-14,KOLKATA,Gram Dal,3600
21-10-14,SILIGURI,Gram Dal,3700
21-10-14,PORT BLAIR,Gram Dal,4700
21-10-14,ITANAGAR,Gram Dal,NA
21-10-14,GUWAHATI,Gram Dal,3650
21-10-14,SHILLONG,Gram Dal,4100
21-10-14,AIZWAL,Gram Dal,NA
21-10-14,DIMAPUR,Gram Dal,5000
21-10-14,AGARTALA,Gram Dal,4300
21-10-14,VIJAYWADA,Gram Dal,4400
21-10-14,VISAKHAPATNAM,Gram Dal,4500
21-10-14,BENGALURU,Gram Dal,4500
21-10-14,DHARWAD,Gram Dal,5050
21-10-14,T.PURAM,Gram Dal,6700
21-10-14,ERNAKULAM,Gram Dal,6200
21-10-14,KOZHIKODE,Gram Dal,5300
21-10-14,PUDUCHERRY,Gram Dal,4300
21-10-14,CHENNAI,Gram Dal,3700
21-10-14,DINDIGUL,Gram Dal,3950
21-10-14,THIRUCHIRAPALLI,Gram Dal,4200
21-10-14,COIMBATORE,Gram Dal,4200
21-10-14,TIRUNELVELI,Gram Dal,4100
21-10-14,HYDERABAD,Gram Dal,5000
22-10-14,CHANDIGARH,Gram Dal,4000
22-10-14,DELHI,Gram Dal,3700
22-10-14,HISAR,Gram Dal,3500
22-10-14,KARNAL,Gram Dal,3500
22-10-14,PANCHKULA,Gram Dal,4400
22-10-14,GURGAON,Gram Dal,4300
22-10-14,SHIMLA,Gram Dal,4000
22-10-14,MANDI,Gram Dal,4110
22-10-14,SRINAGAR,Gram Dal,NA
22-10-14,JAMMU,Gram Dal,NA
22-10-14,AMRITSAR,Gram Dal,4700
22-10-14,LUDHIANA,Gram Dal,4000
22-10-14,BATHINDA,Gram Dal,4200
22-10-14,LUCKNOW,Gram Dal,4300
22-10-14,KANPUR,Gram Dal,NA
22-10-14,VARANASI,Gram Dal,NA
22-10-14,AGRA,Gram Dal,3550
22-10-14,DEHRADUN,Gram Dal,NA
22-10-14,RAIPUR,Gram Dal,NA
22-10-14,PANAJI,Gram Dal,NA
22-10-14,AHMEDABAD,Gram Dal,3300
22-10-14,RAJKOT,Gram Dal,3600
22-10-14,BHOPAL,Gram Dal,3300
22-10-14,INDORE,Gram Dal,3400
22-10-14,GWALIOR,Gram Dal,3500
22-10-14,JABALPUR,Gram Dal,4200
22-10-14,REWA,Gram Dal,NA
22-10-14,SAGAR,Gram Dal,NA
22-10-14,MUMBAI,Gram Dal,3900
22-10-14,NAGPUR,Gram Dal,3818
22-10-14,JAIPUR,Gram Dal,3300
22-10-14,JODHPUR,Gram Dal,3300
22-10-14,KOTA,Gram Dal,NA
22-10-14,PATNA,Gram Dal,NA
22-10-14,BHAGALPUR,Gram Dal,3800
22-10-14,RANCHI,Gram Dal,NA
22-10-14,BHUBANESHWAR,Gram Dal,3900
22-10-14,CUTTACK,Gram Dal,3700
22-10-14,SAMBALPUR,Gram Dal,3700
22-10-14,ROURKELA,Gram Dal,4200
22-10-14,KOLKATA,Gram Dal,3600
22-10-14,SILIGURI,Gram Dal,3700
22-10-14,PORT BLAIR,Gram Dal,4700
22-10-14,ITANAGAR,Gram Dal,NA
22-10-14,GUWAHATI,Gram Dal,3650
22-10-14,SHILLONG,Gram Dal,4100
22-10-14,AIZWAL,Gram Dal,NA
22-10-14,DIMAPUR,Gram Dal,NA
22-10-14,AGARTALA,Gram Dal,4300
22-10-14,VIJAYWADA,Gram Dal,4400
22-10-14,VISAKHAPATNAM,Gram Dal,4500
22-10-14,BENGALURU,Gram Dal,NA
22-10-14,DHARWAD,Gram Dal,NA
22-10-14,T.PURAM,Gram Dal,NA
22-10-14,ERNAKULAM,Gram Dal,NA
22-10-14,KOZHIKODE,Gram Dal,NA
22-10-14,PUDUCHERRY,Gram Dal,NA
22-10-14,CHENNAI,Gram Dal,NA
22-10-14,DINDIGUL,Gram Dal,NA
22-10-14,THIRUCHIRAPALLI,Gram Dal,NA
22-10-14,COIMBATORE,Gram Dal,NA
22-10-14,TIRUNELVELI,Gram Dal,NA
22-10-14,HYDERABAD,Gram Dal,5000
24-10-14,CHANDIGARH,Gram Dal,4000
24-10-14,DELHI,Gram Dal,3700
24-10-14,HISAR,Gram Dal,NA
24-10-14,KARNAL,Gram Dal,NA
24-10-14,PANCHKULA,Gram Dal,NA
24-10-14,GURGAON,Gram Dal,NA
24-10-14,SHIMLA,Gram Dal,NA
24-10-14,MANDI,Gram Dal,4110
24-10-14,SRINAGAR,Gram Dal,NA
24-10-14,JAMMU,Gram Dal,3700
24-10-14,AMRITSAR,Gram Dal,NA
24-10-14,LUDHIANA,Gram Dal,NA
24-10-14,BATHINDA,Gram Dal,NA
24-10-14,LUCKNOW,Gram Dal,NA
24-10-14,KANPUR,Gram Dal,NA
24-10-14,VARANASI,Gram Dal,NA
24-10-14,AGRA,Gram Dal,NA
24-10-14,DEHRADUN,Gram Dal,NA
24-10-14,RAIPUR,Gram Dal,NA
24-10-14,PANAJI,Gram Dal,4100
24-10-14,AHMEDABAD,Gram Dal,NA
24-10-14,RAJKOT,Gram Dal,NA
24-10-14,BHOPAL,Gram Dal,NA
24-10-14,INDORE,Gram Dal,3400
24-10-14,GWALIOR,Gram Dal,3500
24-10-14,JABALPUR,Gram Dal,NA
24-10-14,REWA,Gram Dal,NA
24-10-14,SAGAR,Gram Dal,NA
24-10-14,MUMBAI,Gram Dal,NA
24-10-14,NAGPUR,Gram Dal,NA
24-10-14,JAIPUR,Gram Dal,NA
24-10-14,JODHPUR,Gram Dal,NA
24-10-14,KOTA,Gram Dal,NA
24-10-14,PATNA,Gram Dal,3750
24-10-14,BHAGALPUR,Gram Dal,3800
24-10-14,RANCHI,Gram Dal,NA
24-10-14,BHUBANESHWAR,Gram Dal,3900
24-10-14,CUTTACK,Gram Dal,3700
24-10-14,SAMBALPUR,Gram Dal,3700
24-10-14,ROURKELA,Gram Dal,4200
24-10-14,KOLKATA,Gram Dal,NA
24-10-14,SILIGURI,Gram Dal,NA
24-10-14,PORT BLAIR,Gram Dal,NA
24-10-14,ITANAGAR,Gram Dal,NA
24-10-14,GUWAHATI,Gram Dal,3650
24-10-14,SHILLONG,Gram Dal,4100
24-10-14,AIZWAL,Gram Dal,NA
24-10-14,DIMAPUR,Gram Dal,5000
24-10-14,AGARTALA,Gram Dal,4300
24-10-14,VIJAYWADA,Gram Dal,4400
24-10-14,VISAKHAPATNAM,Gram Dal,4500
24-10-14,BENGALURU,Gram Dal,NA
24-10-14,DHARWAD,Gram Dal,NA
24-10-14,T.PURAM,Gram Dal,6700
24-10-14,ERNAKULAM,Gram Dal,6200
24-10-14,KOZHIKODE,Gram Dal,5000
24-10-14,PUDUCHERRY,Gram Dal,4300
24-10-14,CHENNAI,Gram Dal,3700
24-10-14,DINDIGUL,Gram Dal,4000
24-10-14,THIRUCHIRAPALLI,Gram Dal,4200
24-10-14,COIMBATORE,Gram Dal,4200
24-10-14,TIRUNELVELI,Gram Dal,4100
24-10-14,HYDERABAD,Gram Dal,5000
27-10-14,CHANDIGARH,Gram Dal,4000
27-10-14,DELHI,Gram Dal,3750
27-10-14,HISAR,Gram Dal,3600
27-10-14,KARNAL,Gram Dal,3500
27-10-14,PANCHKULA,Gram Dal,4400
27-10-14,GURGAON,Gram Dal,4300
27-10-14,SHIMLA,Gram Dal,4000
27-10-14,MANDI,Gram Dal,NA
27-10-14,SRINAGAR,Gram Dal,NA
27-10-14,JAMMU,Gram Dal,3700
27-10-14,AMRITSAR,Gram Dal,4700
27-10-14,LUDHIANA,Gram Dal,NA
27-10-14,BATHINDA,Gram Dal,4200
27-10-14,LUCKNOW,Gram Dal,4300
27-10-14,KANPUR,Gram Dal,4000
27-10-14,VARANASI,Gram Dal,4400
27-10-14,AGRA,Gram Dal,3550
27-10-14,DEHRADUN,Gram Dal,4500
27-10-14,RAIPUR,Gram Dal,3500
27-10-14,PANAJI,Gram Dal,4100
27-10-14,AHMEDABAD,Gram Dal,3300
27-10-14,RAJKOT,Gram Dal,3600
27-10-14,BHOPAL,Gram Dal,3300
27-10-14,INDORE,Gram Dal,3400
27-10-14,GWALIOR,Gram Dal,3500
27-10-14,JABALPUR,Gram Dal,4200
27-10-14,REWA,Gram Dal,NA
27-10-14,SAGAR,Gram Dal,NA
27-10-14,MUMBAI,Gram Dal,3900
27-10-14,NAGPUR,Gram Dal,3818
27-10-14,JAIPUR,Gram Dal,3300
27-10-14,JODHPUR,Gram Dal,3300
27-10-14,KOTA,Gram Dal,4000
27-10-14,PATNA,Gram Dal,3750
27-10-14,BHAGALPUR,Gram Dal,3800
27-10-14,RANCHI,Gram Dal,3850
27-10-14,BHUBANESHWAR,Gram Dal,3900
27-10-14,CUTTACK,Gram Dal,3600
27-10-14,SAMBALPUR,Gram Dal,3700
27-10-14,ROURKELA,Gram Dal,4200
27-10-14,KOLKATA,Gram Dal,3600
27-10-14,SILIGURI,Gram Dal,3700
27-10-14,PORT BLAIR,Gram Dal,4700
27-10-14,ITANAGAR,Gram Dal,NA
27-10-14,GUWAHATI,Gram Dal,3650
27-10-14,SHILLONG,Gram Dal,4100
27-10-14,AIZWAL,Gram Dal,NA
27-10-14,DIMAPUR,Gram Dal,5000
27-10-14,AGARTALA,Gram Dal,4300
27-10-14,VIJAYWADA,Gram Dal,4400
27-10-14,VISAKHAPATNAM,Gram Dal,4500
27-10-14,BENGALURU,Gram Dal,4500
27-10-14,DHARWAD,Gram Dal,5050
27-10-14,T.PURAM,Gram Dal,6700
27-10-14,ERNAKULAM,Gram Dal,6200
27-10-14,KOZHIKODE,Gram Dal,5000
27-10-14,PUDUCHERRY,Gram Dal,4300
27-10-14,CHENNAI,Gram Dal,3900
27-10-14,DINDIGUL,Gram Dal,4000
27-10-14,THIRUCHIRAPALLI,Gram Dal,4200
27-10-14,COIMBATORE,Gram Dal,4200
27-10-14,TIRUNELVELI,Gram Dal,4100
27-10-14,HYDERABAD,Gram Dal,5000
28-10-14,CHANDIGARH,Gram Dal,4000
28-10-14,DELHI,Gram Dal,3700
28-10-14,HISAR,Gram Dal,3600
28-10-14,KARNAL,Gram Dal,3500
28-10-14,PANCHKULA,Gram Dal,4400
28-10-14,GURGAON,Gram Dal,4300
28-10-14,SHIMLA,Gram Dal,4000
28-10-14,MANDI,Gram Dal,4110
28-10-14,SRINAGAR,Gram Dal,NA
28-10-14,JAMMU,Gram Dal,3700
28-10-14,AMRITSAR,Gram Dal,4700
28-10-14,LUDHIANA,Gram Dal,4000
28-10-14,BATHINDA,Gram Dal,4200
28-10-14,LUCKNOW,Gram Dal,4400
28-10-14,KANPUR,Gram Dal,4000
28-10-14,VARANASI,Gram Dal,4400
28-10-14,AGRA,Gram Dal,3550
28-10-14,DEHRADUN,Gram Dal,4500
28-10-14,RAIPUR,Gram Dal,3500
28-10-14,PANAJI,Gram Dal,4100
28-10-14,AHMEDABAD,Gram Dal,3300
28-10-14,RAJKOT,Gram Dal,3600
28-10-14,BHOPAL,Gram Dal,3300
28-10-14,INDORE,Gram Dal,3350
28-10-14,GWALIOR,Gram Dal,3500
28-10-14,JABALPUR,Gram Dal,4200
28-10-14,REWA,Gram Dal,NA
28-10-14,SAGAR,Gram Dal,NA
28-10-14,MUMBAI,Gram Dal,3900
28-10-14,NAGPUR,Gram Dal,3818
28-10-14,JAIPUR,Gram Dal,NA
28-10-14,JODHPUR,Gram Dal,3300
28-10-14,KOTA,Gram Dal,4000
28-10-14,PATNA,Gram Dal,NA
28-10-14,BHAGALPUR,Gram Dal,NA
28-10-14,RANCHI,Gram Dal,3850
28-10-14,BHUBANESHWAR,Gram Dal,3900
28-10-14,CUTTACK,Gram Dal,3600
28-10-14,SAMBALPUR,Gram Dal,3700
28-10-14,ROURKELA,Gram Dal,4200
28-10-14,KOLKATA,Gram Dal,3600
28-10-14,SILIGURI,Gram Dal,3700
28-10-14,PORT BLAIR,Gram Dal,4700
28-10-14,ITANAGAR,Gram Dal,NA
28-10-14,GUWAHATI,Gram Dal,3650
28-10-14,SHILLONG,Gram Dal,4100
28-10-14,AIZWAL,Gram Dal,NA
28-10-14,DIMAPUR,Gram Dal,NA
28-10-14,AGARTALA,Gram Dal,NA
28-10-14,VIJAYWADA,Gram Dal,4400
28-10-14,VISAKHAPATNAM,Gram Dal,4500
28-10-14,BENGALURU,Gram Dal,4500
28-10-14,DHARWAD,Gram Dal,5050
28-10-14,T.PURAM,Gram Dal,6700
28-10-14,ERNAKULAM,Gram Dal,6200
28-10-14,KOZHIKODE,Gram Dal,5000
28-10-14,PUDUCHERRY,Gram Dal,4300
28-10-14,CHENNAI,Gram Dal,3900
28-10-14,DINDIGUL,Gram Dal,4000
28-10-14,THIRUCHIRAPALLI,Gram Dal,4200
28-10-14,COIMBATORE,Gram Dal,4200
28-10-14,TIRUNELVELI,Gram Dal,4100
28-10-14,HYDERABAD,Gram Dal,5000
29-10-14,CHANDIGARH,Gram Dal,4000
29-10-14,DELHI,Gram Dal,NA
29-10-14,HISAR,Gram Dal,3600
29-10-14,KARNAL,Gram Dal,3500
29-10-14,PANCHKULA,Gram Dal,4400
29-10-14,GURGAON,Gram Dal,4300
29-10-14,SHIMLA,Gram Dal,4000
29-10-14,MANDI,Gram Dal,4110
29-10-14,SRINAGAR,Gram Dal,NA
29-10-14,JAMMU,Gram Dal,3700
29-10-14,AMRITSAR,Gram Dal,4700
29-10-14,LUDHIANA,Gram Dal,NA
29-10-14,BATHINDA,Gram Dal,4100
29-10-14,LUCKNOW,Gram Dal,4400
29-10-14,KANPUR,Gram Dal,4000
29-10-14,VARANASI,Gram Dal,4400
29-10-14,AGRA,Gram Dal,3550
29-10-14,DEHRADUN,Gram Dal,NA
29-10-14,RAIPUR,Gram Dal,3500
29-10-14,PANAJI,Gram Dal,4100
29-10-14,AHMEDABAD,Gram Dal,3300
29-10-14,RAJKOT,Gram Dal,3600
29-10-14,BHOPAL,Gram Dal,3300
29-10-14,INDORE,Gram Dal,3350
29-10-14,GWALIOR,Gram Dal,3500
29-10-14,JABALPUR,Gram Dal,4200
29-10-14,REWA,Gram Dal,NA
29-10-14,SAGAR,Gram Dal,NA
29-10-14,MUMBAI,Gram Dal,3900
29-10-14,NAGPUR,Gram Dal,3818
29-10-14,JAIPUR,Gram Dal,3350
29-10-14,JODHPUR,Gram Dal,3300
29-10-14,KOTA,Gram Dal,4000
29-10-14,PATNA,Gram Dal,NA
29-10-14,BHAGALPUR,Gram Dal,NA
29-10-14,RANCHI,Gram Dal,NA
29-10-14,BHUBANESHWAR,Gram Dal,3900
29-10-14,CUTTACK,Gram Dal,3600
29-10-14,SAMBALPUR,Gram Dal,3700
29-10-14,ROURKELA,Gram Dal,4200
29-10-14,KOLKATA,Gram Dal,NA
29-10-14,SILIGURI,Gram Dal,3700
29-10-14,PORT BLAIR,Gram Dal,4700
29-10-14,ITANAGAR,Gram Dal,NA
29-10-14,GUWAHATI,Gram Dal,3650
29-10-14,SHILLONG,Gram Dal,4100
29-10-14,AIZWAL,Gram Dal,NA
29-10-14,DIMAPUR,Gram Dal,NA
29-10-14,AGARTALA,Gram Dal,4300
29-10-14,VIJAYWADA,Gram Dal,4400
29-10-14,VISAKHAPATNAM,Gram Dal,4500
29-10-14,BENGALURU,Gram Dal,4500
29-10-14,DHARWAD,Gram Dal,5050
29-10-14,T.PURAM,Gram Dal,6700
29-10-14,ERNAKULAM,Gram Dal,6200
29-10-14,KOZHIKODE,Gram Dal,5000
29-10-14,PUDUCHERRY,Gram Dal,4300
29-10-14,CHENNAI,Gram Dal,3900
29-10-14,DINDIGUL,Gram Dal,4000
29-10-14,THIRUCHIRAPALLI,Gram Dal,4200
29-10-14,COIMBATORE,Gram Dal,4200
29-10-14,TIRUNELVELI,Gram Dal,4100
29-10-14,HYDERABAD,Gram Dal,5000
31-10-14,CHANDIGARH,Gram Dal,4000
31-10-14,DELHI,Gram Dal,3750
31-10-14,HISAR,Gram Dal,3600
31-10-14,KARNAL,Gram Dal,3530
31-10-14,PANCHKULA,Gram Dal,4400
31-10-14,GURGAON,Gram Dal,4300
31-10-14,SHIMLA,Gram Dal,4000
31-10-14,MANDI,Gram Dal,4310
31-10-14,SRINAGAR,Gram Dal,NA
31-10-14,JAMMU,Gram Dal,3700
31-10-14,AMRITSAR,Gram Dal,4700
31-10-14,LUDHIANA,Gram Dal,4000
31-10-14,BATHINDA,Gram Dal,4100
31-10-14,LUCKNOW,Gram Dal,4400
31-10-14,KANPUR,Gram Dal,4000
31-10-14,VARANASI,Gram Dal,NA
31-10-14,AGRA,Gram Dal,3550
31-10-14,DEHRADUN,Gram Dal,4500
31-10-14,RAIPUR,Gram Dal,3500
31-10-14,PANAJI,Gram Dal,4100
31-10-14,AHMEDABAD,Gram Dal,NA
31-10-14,RAJKOT,Gram Dal,NA
31-10-14,BHOPAL,Gram Dal,3300
31-10-14,INDORE,Gram Dal,3350
31-10-14,GWALIOR,Gram Dal,3500
31-10-14,JABALPUR,Gram Dal,4200
31-10-14,REWA,Gram Dal,NA
31-10-14,SAGAR,Gram Dal,3000
31-10-14,MUMBAI,Gram Dal,3900
31-10-14,NAGPUR,Gram Dal,3828
31-10-14,JAIPUR,Gram Dal,3350
31-10-14,JODHPUR,Gram Dal,3300
31-10-14,KOTA,Gram Dal,4000
31-10-14,PATNA,Gram Dal,3750
31-10-14,BHAGALPUR,Gram Dal,3800
31-10-14,RANCHI,Gram Dal,3850
31-10-14,BHUBANESHWAR,Gram Dal,4000
31-10-14,CUTTACK,Gram Dal,3600
31-10-14,SAMBALPUR,Gram Dal,3700
31-10-14,ROURKELA,Gram Dal,4200
31-10-14,KOLKATA,Gram Dal,3600
31-10-14,SILIGURI,Gram Dal,3700
31-10-14,PORT BLAIR,Gram Dal,4700
31-10-14,ITANAGAR,Gram Dal,NA
31-10-14,GUWAHATI,Gram Dal,3650
31-10-14,SHILLONG,Gram Dal,NA
31-10-14,AIZWAL,Gram Dal,NA
31-10-14,DIMAPUR,Gram Dal,5000
31-10-14,AGARTALA,Gram Dal,4300
31-10-14,VIJAYWADA,Gram Dal,4400
31-10-14,VISAKHAPATNAM,Gram Dal,4500
31-10-14,BENGALURU,Gram Dal,4500
31-10-14,DHARWAD,Gram Dal,5050
31-10-14,T.PURAM,Gram Dal,6700
31-10-14,ERNAKULAM,Gram Dal,6200
31-10-14,KOZHIKODE,Gram Dal,5000
31-10-14,PUDUCHERRY,Gram Dal,4300
31-10-14,CHENNAI,Gram Dal,3700
31-10-14,DINDIGUL,Gram Dal,4000
31-10-14,THIRUCHIRAPALLI,Gram Dal,4200
31-10-14,COIMBATORE,Gram Dal,4200
31-10-14,TIRUNELVELI,Gram Dal,4100
31-10-14,HYDERABAD,Gram Dal,5000
03-11-14,CHANDIGARH,Gram Dal,4000
03-11-14,DELHI,Gram Dal,3700
03-11-14,HISAR,Gram Dal,3600
03-11-14,KARNAL,Gram Dal,3530
03-11-14,PANCHKULA,Gram Dal,4400
03-11-14,GURGAON,Gram Dal,4300
03-11-14,SHIMLA,Gram Dal,4000
03-11-14,MANDI,Gram Dal,4310
03-11-14,SRINAGAR,Gram Dal,NA
03-11-14,JAMMU,Gram Dal,3700
03-11-14,AMRITSAR,Gram Dal,NA
03-11-14,LUDHIANA,Gram Dal,4000
03-11-14,BATHINDA,Gram Dal,4100
03-11-14,LUCKNOW,Gram Dal,4400
03-11-14,KANPUR,Gram Dal,4000
03-11-14,VARANASI,Gram Dal,4400
03-11-14,AGRA,Gram Dal,3550
03-11-14,DEHRADUN,Gram Dal,4500
03-11-14,RAIPUR,Gram Dal,3500
03-11-14,PANAJI,Gram Dal,NA
03-11-14,AHMEDABAD,Gram Dal,3300
03-11-14,RAJKOT,Gram Dal,3600
03-11-14,BHOPAL,Gram Dal,3300
03-11-14,INDORE,Gram Dal,3350
03-11-14,GWALIOR,Gram Dal,3500
03-11-14,JABALPUR,Gram Dal,4200
03-11-14,REWA,Gram Dal,NA
03-11-14,SAGAR,Gram Dal,3300
03-11-14,MUMBAI,Gram Dal,3900
03-11-14,NAGPUR,Gram Dal,3828
03-11-14,JAIPUR,Gram Dal,3350
03-11-14,JODHPUR,Gram Dal,3300
03-11-14,KOTA,Gram Dal,4000
03-11-14,PATNA,Gram Dal,3750
03-11-14,BHAGALPUR,Gram Dal,NA
03-11-14,RANCHI,Gram Dal,3850
03-11-14,BHUBANESHWAR,Gram Dal,4000
03-11-14,CUTTACK,Gram Dal,3600
03-11-14,SAMBALPUR,Gram Dal,3700
03-11-14,ROURKELA,Gram Dal,4200
03-11-14,KOLKATA,Gram Dal,3600
03-11-14,SILIGURI,Gram Dal,3700
03-11-14,PORT BLAIR,Gram Dal,4700
03-11-14,ITANAGAR,Gram Dal,NA
03-11-14,GUWAHATI,Gram Dal,3650
03-11-14,SHILLONG,Gram Dal,4100
03-11-14,AIZWAL,Gram Dal,NA
03-11-14,DIMAPUR,Gram Dal,5000
03-11-14,AGARTALA,Gram Dal,4300
03-11-14,VIJAYWADA,Gram Dal,4400
03-11-14,VISAKHAPATNAM,Gram Dal,4500
03-11-14,BENGALURU,Gram Dal,4500
03-11-14,DHARWAD,Gram Dal,5050
03-11-14,T.PURAM,Gram Dal,NA
03-11-14,ERNAKULAM,Gram Dal,NA
03-11-14,KOZHIKODE,Gram Dal,NA
03-11-14,PUDUCHERRY,Gram Dal,4300
03-11-14,CHENNAI,Gram Dal,3700
03-11-14,DINDIGUL,Gram Dal,4000
03-11-14,THIRUCHIRAPALLI,Gram Dal,NA
03-11-14,COIMBATORE,Gram Dal,4200
03-11-14,TIRUNELVELI,Gram Dal,4100
03-11-14,HYDERABAD,Gram Dal,5000
05-11-14,CHANDIGARH,Gram Dal,4000
05-11-14,DELHI,Gram Dal,3700
05-11-14,HISAR,Gram Dal,3600
05-11-14,KARNAL,Gram Dal,3600
05-11-14,PANCHKULA,Gram Dal,4400
05-11-14,GURGAON,Gram Dal,4300
05-11-14,SHIMLA,Gram Dal,4000
05-11-14,MANDI,Gram Dal,4310
05-11-14,SRINAGAR,Gram Dal,NA
05-11-14,JAMMU,Gram Dal,3700
05-11-14,AMRITSAR,Gram Dal,4700
05-11-14,LUDHIANA,Gram Dal,NA
05-11-14,BATHINDA,Gram Dal,4200
05-11-14,LUCKNOW,Gram Dal,4450
05-11-14,KANPUR,Gram Dal,4000
05-11-14,VARANASI,Gram Dal,4400
05-11-14,AGRA,Gram Dal,3550
05-11-14,DEHRADUN,Gram Dal,4500
05-11-14,RAIPUR,Gram Dal,NA
05-11-14,PANAJI,Gram Dal,4100
05-11-14,AHMEDABAD,Gram Dal,3300
05-11-14,RAJKOT,Gram Dal,3600
05-11-14,BHOPAL,Gram Dal,3300
05-11-14,INDORE,Gram Dal,3600
05-11-14,GWALIOR,Gram Dal,3500
05-11-14,JABALPUR,Gram Dal,4200
05-11-14,REWA,Gram Dal,NA
05-11-14,SAGAR,Gram Dal,3300
05-11-14,MUMBAI,Gram Dal,3900
05-11-14,NAGPUR,Gram Dal,3828
05-11-14,JAIPUR,Gram Dal,3600
05-11-14,JODHPUR,Gram Dal,3300
05-11-14,KOTA,Gram Dal,4000
05-11-14,PATNA,Gram Dal,NA
05-11-14,BHAGALPUR,Gram Dal,3800
05-11-14,RANCHI,Gram Dal,3850
05-11-14,BHUBANESHWAR,Gram Dal,4000
05-11-14,CUTTACK,Gram Dal,3600
05-11-14,SAMBALPUR,Gram Dal,3900
05-11-14,ROURKELA,Gram Dal,4200
05-11-14,KOLKATA,Gram Dal,3600
05-11-14,SILIGURI,Gram Dal,3700
